,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond,ExterQual,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageTypeMeanPrice,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotDepth,LotFrontage,LotShape,LowQualFinSF,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscVal,MoSold,NeighborhoodMeanPrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SalePrice,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
276,1560,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,5,1560,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,573,2,3,3,3,202893,2003,1560,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,277,1,4,0,0,0,1,3,9196,0,0,0,0,1,71,129,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,156270,150,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,201000,0,0,1,7,1560,4,100,2003,2003,2010
277,864,0,0,2,1,0,0,0,0,3,1,120,0,2,1,0,0,3,744,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,400,2,3,1,3,134091,1951,864,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,278,1,3,0,0,0,1,3,19138,1,0,0,0,0,136,140,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,192855,0,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,141000,0,0,1,4,864,4,0,1951,1951,2010
278,2121,0,0,3,1,0,0,0,0,3,4,0,0,1,1,0,0,5,2121,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,2,8,732,3,3,3,3,202893,2007,2121,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,279,1,5,0,0,0,1,3,14450,0,0,0,0,1,135,107,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,315,0,1,0,0,0,5,316271,98,5,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,415298,142,0,1,8,2121,4,124,2006,2007,2007
279,1156,866,0,4,1,0,0,0,0,3,1,392,0,4,1,0,0,4,768,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,2,8,505,2,3,3,3,202893,1977,2022,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,280,1,3,0,0,0,1,3,10005,0,0,0,0,1,120,83,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,299,0,1,0,0,0,3,212565,117,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,192000,0,0,1,8,1160,4,288,1977,1977,2008
280,1175,807,196,3,1,0,0,0,0,3,3,421,0,6,1,0,0,4,386,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,2,8,575,2,3,3,3,202893,1989,1982,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,281,1,4,0,0,0,1,3,11287,0,0,0,0,1,137,82,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,340,0,1,0,0,0,1,186556,84,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,228500,0,0,1,7,807,4,0,1989,1989,2007
281,1262,0,0,2,1,0,0,0,0,3,1,905,0,6,1,0,0,4,357,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,572,2,3,3,3,202893,2006,1262,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,282,1,4,0,0,0,1,3,7200,0,0,0,0,1,120,60,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68,0,0,0,1,0,5,225380,120,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,185000,0,0,1,5,1262,4,0,2006,2006,2006
282,1314,0,0,2,0,0,0,1,0,3,1,904,0,6,1,1,0,4,410,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,2,8,626,2,3,2,3,202893,2008,1314,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,283,1,4,0,0,0,1,3,5063,0,0,0,0,1,148,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,0,0,0,1,0,4,316271,62,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,207500,0,0,1,6,1314,4,172,2007,2008,2009
283,1468,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,4,1468,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,2,8,898,3,3,3,3,202893,2008,1468,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,284,1,4,0,0,0,1,3,9612,0,0,0,0,1,129,74,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,0,0,1,0,12,225380,150,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,244600,0,0,1,6,1468,4,210,2008,2009,2009
284,1575,0,0,2,0,0,0,0,1,3,1,430,0,6,1,1,0,4,1145,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,529,2,3,2,3,202893,1992,1575,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,285,1,4,0,0,0,1,3,8012,0,0,0,0,1,160,50,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,186556,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,179200,0,0,1,5,1575,4,0,1992,1992,2007
285,625,625,0,2,0,0,0,0,1,3,1,0,0,1,1,0,0,4,625,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,528,2,3,2,3,134091,2006,1250,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,286,1,4,0,0,0,1,3,4251,0,0,0,0,1,121,35,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,225380,54,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,164700,0,0,1,5,625,4,0,2006,2007,2007
286,1085,649,0,3,1,0,0,0,0,3,1,600,0,3,1,0,0,3,312,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,1,8,440,2,3,2,3,202893,1962,1734,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,287,1,4,1,0,0,0,3,9786,0,0,0,0,1,127,77,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,145847,0,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,159000,128,0,1,7,912,4,0,1962,1981,2006
287,858,0,0,3,1,0,0,0,0,3,1,614,0,4,1,0,0,3,244,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,103317,1890,858,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,288,1,3,0,0,0,1,3,8125,1,0,0,0,0,142,57,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,145847,0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,88000,0,0,1,5,858,4,0,1971,1971,2006
288,900,0,0,3,1,0,0,0,0,3,1,450,0,4,1,0,0,3,432,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,280,1,3,1,3,134091,1970,900,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,289,1,3,0,0,0,1,3,9819,0,0,0,0,1,142,68,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,1,0,0,0,2,136793,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,122000,0,0,1,5,882,4,0,1967,1967,2010
289,698,698,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,698,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8,384,1,3,1,3,134091,2003,1396,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,290,1,3,0,0,0,1,3,8730,0,0,0,0,1,145,60,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,124834,0,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,153575,259,0,1,7,698,4,0,1915,2003,2007
290,1079,840,0,3,1,0,0,0,0,3,3,0,0,1,1,0,0,4,1079,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,2,8,685,2,3,2,4,202893,2006,1919,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,291,1,4,0,0,0,1,3,15611,0,0,0,0,1,130,120,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,197966,51,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,233230,0,0,1,8,1079,4,0,2006,2006,2006
291,936,780,0,6,0,1,0,0,0,2,1,210,0,3,1,1,0,3,570,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,103317,1890,1716,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,292,1,2,1,0,0,0,3,5687,0,0,0,0,1,103,55,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,142591,184,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,135900,0,0,1,9,780,4,0,1912,2000,2008
292,1148,568,0,3,1,0,0,0,0,3,1,292,0,2,1,0,0,3,476,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,1,6,281,1,3,1,3,202893,1949,1716,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,293,1,3,0,0,0,1,3,11409,0,0,0,0,1,190,60,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,128220,0,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,131000,160,0,1,8,768,4,0,1949,2008,2009
293,1468,795,0,3,1,0,0,0,0,3,1,795,0,5,1,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,2,8,539,2,3,3,3,202893,1977,2263,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,294,1,4,0,0,0,1,3,16659,1,0,0,0,0,142,116,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,0,1,0,0,0,3,189050,250,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,235000,0,0,1,9,795,4,0,1977,1994,2006
294,1644,0,0,3,1,0,0,0,0,3,1,1285,0,6,1,1,0,3,131,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,8,418,2,3,3,3,202893,1953,1644,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,295,1,3,0,0,0,1,3,9600,0,0,0,0,1,120,80,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,238,0,0,0,1,0,10,145847,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,167000,0,0,1,7,1416,4,110,1953,1953,2009
295,1003,0,0,3,1,0,0,0,0,3,3,819,0,6,1,1,0,3,184,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,588,2,3,1,3,134091,1984,1003,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,296,1,3,0,0,0,1,3,7937,0,1,0,0,0,214,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,156270,0,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,142500,0,0,1,6,1003,4,120,1984,1984,2006
296,910,648,0,4,1,0,0,0,0,3,1,420,0,4,1,0,0,3,490,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,282,1,3,1,3,202893,1950,1558,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,297,1,3,0,0,0,1,3,13710,0,0,0,0,1,182,75,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,100124,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,152000,0,0,1,6,910,4,289,1950,1950,2007
297,975,975,0,3,1,0,0,0,0,3,1,649,0,4,1,0,0,4,326,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,576,2,3,2,3,134091,1997,1950,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,298,1,4,0,0,0,1,3,7399,0,0,0,0,1,112,66,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1600,0,1,0,0,0,6,225380,10,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,239000,198,0,1,7,975,4,0,1997,1998,2007
298,1041,702,0,3,1,0,0,0,0,3,1,384,175,5,3,0,1,3,143,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,8,539,2,3,1,3,202893,1968,1743,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,299,1,3,0,0,0,1,3,11700,0,0,0,0,1,130,90,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,365,0,1,0,0,0,6,189050,0,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,175000,0,0,1,7,702,4,224,1968,1968,2007
299,1152,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,1,3,1092,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,8,300,1,3,1,3,202893,1950,1152,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,300,1,4,0,0,0,1,3,14000,0,0,0,0,1,175,80,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,210625,36,8,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,158500,0,0,1,6,1092,4,0,1950,2004,2009
300,1336,0,0,2,0,1,0,0,0,3,2,841,0,4,1,1,0,3,324,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,8,375,1,3,1,3,202893,1953,1336,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,301,1,3,0,0,0,1,3,15750,1,0,0,0,0,175,90,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,0,1,0,0,0,6,210625,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,157000,0,0,1,5,1165,4,0,1953,1953,2006
301,1210,1242,0,4,1,0,0,0,0,3,1,281,0,6,1,0,0,4,747,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,683,2,3,3,3,254752,1998,2452,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,302,1,4,0,0,0,1,3,16226,0,0,0,0,1,245,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,197966,50,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,267000,0,0,1,9,1028,4,208,1998,1999,2007
302,1541,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,4,1541,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,2,8,843,3,3,2,3,202893,2001,1541,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,303,1,4,0,0,0,1,3,13704,1,0,0,0,0,116,118,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,1,0,0,0,1,197966,81,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,205000,0,0,1,6,1541,4,468,2001,2002,2006
303,894,0,0,3,1,0,0,0,0,3,1,894,0,5,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,552,2,3,1,3,202893,1975,894,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,304,1,3,0,0,0,1,3,9800,1,0,0,0,0,140,70,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,197966,0,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,149900,0,0,1,5,894,4,256,1972,1972,2006
304,1675,1818,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,1470,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,3,8,870,3,3,1,3,202893,2003,3493,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,305,1,4,0,0,0,1,3,18386,0,0,0,0,1,211,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,128225,0,9,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,295000,0,0,1,10,1470,4,302,1880,2002,2008
305,2000,0,0,3,1,0,0,0,0,3,1,1464,0,6,1,1,0,4,536,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,888,3,3,3,3,202893,2004,2000,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,306,1,4,0,0,0,1,3,10386,0,0,0,0,1,129,80,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,246,0,0,0,1,0,7,197966,0,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,305900,0,0,1,8,2000,4,168,2004,2005,2007
